PROVIDER_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,CREDENTIAL_TYPE,SPECIALTY1,SPECIALTY2
1205252624,Melanie,Durant,Lawrence,APRN,Nurse Practitioner,Advanced Practice Nurse
1205287513,Stephanie,Brooke,Pemberton,,Advanced Practice Nurse,Nurse Practitioner
1205292653,Abigail,Elizabeth,Goodwin,,Nurse Practitioner,
1205211497,Jay,Paul,Gray,PA-C,Physician Assistant,
1205228129,Emily,,Palczewski,RD,Assistive Therapy,
1205222684,Andy,Minh,Nguyen,,Pharmacology,
1205217569,Daryl,Ama,Bosompem,,Emergency Medicine,
1205248572,Dawn,May,Liberto,,Certified Nurse Midwife,
1205221405,Joshua,Brad,Oaks,MD,Internal Medicine,
1205206323,Margaret,A,Rogers,C-NP,Nurse Practitioner,Advanced Practice Nurse
1205279809,Alexis,Xiaowei,Tuck,MD,Obstetrics & Gynecology,
1205340007,Misty,Dawn,Johnson,,Nurse Practitioner,Advanced Practice Nurse
1205378452,Leisha,Ann,Jackucewicz,APN,Certified Nurse Midwife,Nurse Practitioner
1205363520,Jeffrey,,Polansky,DO,Emergency Medicine,
1205363801,Samantha,Jan,Lee,DO,Emergency Medicine,
1205382702,Jennifer,Jane,Fender,,Physician Assistant,
1205385309,Anne,C,Mailhot,,Physician Assistant,
1205313384,Stephanie,Liane,Kennell-Heiling,,Nurse Practitioner,
1205326899,Kolby,Adam,Arnold,,Assistive Therapy,
1205427523,Jennifer,,Goodwin,FNP,Advanced Practice Nurse,
1205474962,Justin,Wayne,Malinosky,CRNA,Certified Registered Nurse Anesthetist,Advanced Practice Nurse
1205495900,Emily,Marie,Dusa,CNP,Nurse Practitioner,
1124054465,Susan,,Roth,MD,"Radiology, Diagnostic",
1124009352,Jon,Andrew,King,MD,"Surgery, General",
1124040555,Daisy,,Ortiz,MD,Gastroenterology,
1124072434,James,Duane,Bowen,MD,Neurology,
1124010608,Alva,Donald,Smith,MD,Cardiology,
1124015961,David,Scott,Sandock,MD,Urology,
1124005814,Alvin,Wayne,Martin,MD,Hematology,Pathology
1124046339,Steven,Donat,Picerne,MD,"Radiology, Diagnostic",
1124028881,Theppanya,Ka,Keolasy,MD,Family Practice,
1124044722,Jennifer,Lynn,Drake,PA-C,Physician Assistant,
1124074885,Robert,Christopher,Burke,MD,"Radiology, Diagnostic",
1124092986,Gautam,,Jagoo,MD,"Radiology, Diagnostic",
1124056304,Marise,,Kelly,MD,Family Practice,
1124018866,Tommie,Mack,Granger,MD,"Surgery, Thoracic",Cardiology
1124088984,Patricia,Botti,Delzell,MD,"Radiology, Diagnostic",
1124026125,Charles,Louis,Filipiak,MD,Gastroenterology,
1124083720,Martha,Fuchs,Brinson,NP,Nurse Practitioner,Advanced Practice Nurse
1124002662,William,David,Weiss,MD,"Surgery, Orthopedic",Legal Medicine
1124097860,Duniya,Rebecca,Lancaster,MD,Pediatrics,
1124053707,Richard,Dennis,Doty,MD,Dermatology,
1124022769,Ernest,Ronald,Salvitti,MD,Ophthalmology,
1124078738,William,John,Corrigan,PA,Physician Assistant,
1124071311,Scott,Allen,Harman,MD,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1124001045,Ruben,,Muradyan,MD,Family Practice,
1124053871,Kari,Denae,Fitzsimmons,,Emergency Medicine,
1124008503,William,Bruce,Lowry,MD,Neuroradiology,"Radiology, Diagnostic"
1124090881,Jonathan,C,Dunn,MD,"Endocrinology, Diabetes & Metabolism",
1124001029,Kevin,Michael,Herzog,MD,Pathology,
1124107388,Juanita,Frazer,Derouen,,Certified Registered Nurse Anesthetist,Advanced Practice Nurse
1124113592,Kathryn,Jane,Stevens,MD,"Radiology, Diagnostic",
1124108956,Navaid,,Siddiqi,MD,Internal Medicine,
1124105937,Vijayshekar,Reddy,Elati,MD,Hospitalist,Internal Medicine
1124184460,Lindsay,Rachelle,Gibbons,ANP,Nurse Practitioner,
1124138821,Kirsten,Moores,Turchan,MD,Dermatology,
1124196860,Mark,Cary,Diamond,MD,"Radiology, Diagnostic",
1124100979,James,Shu-Lei,Lee,MD,Cardiology,
1124113972,Kimberly,Lynn,Wherry Roys,MD,"Radiology, Diagnostic",
1124123823,Bruce,Kirby,Chung,MD,Family Practice,
1124115241,Roberta,Lee,Muldoon,MD,"Surgery, General","Surgery, Colon & Rectal"
1124160700,Kirk,Marius,Bailey,MD,Anesthesiology,
1124190178,Julie,Renea,Pope,,Certified Registered Nurse Anesthetist,
1124198445,William,Phillip,Stewart,DPM,Podiatrist,
1124105630,Charity,A,Elmendorf,ARNP,Nurse Practitioner,Advanced Practice Nurse
1124140116,Amy,J,Hiestand,NP,Nurse Practitioner,Advanced Practice Nurse
1124109616,Aimee,Lynn,Jones,,Physician Assistant,
1124111224,Jean,Claude,Jean,MD,Internal Medicine,
1124227368,Aurora,Jean,Peacock,MD,"Radiology, Diagnostic",
1124243282,Macksood,Ahmad,Aftab,DO,Neuroradiology,"Radiology, Diagnostic"
1124286687,Liusong,Jason,Fu,MD,Psychiatry,
1124210570,Deborah,,Moyer,CNS,Nurse Practitioner,Clinical Nurse Specialist
1124247341,Matthew,Bernard,Carroll,MD,Rheumatology,
1124215819,Stephanie,Dawn,Kovalchik,NP,Advanced Practice Nurse,Nurse Practitioner
1124202916,Olga,Alex,Lopatina,MD,"Radiology, Diagnostic",
1124204623,Trevor,Anthony,Rose,,"Radiology, Diagnostic",
1124256557,Mark,Andrew,Hallman,PHD,"Surgery, General",Radiation Oncology
1124281274,Michelle,Dawn,Walters,MD,Emergency Medicine,
1124222104,Karl,Matthew,Nettles,MD,"Radiology, Diagnostic",
1124210844,Bahghi,Russom,Keflezighi,MD,Family Practice,
1124278379,David,Nathan,Simmons,MD,"Radiology, Diagnostic",Family Practice
1124292701,Mona,Marcella,Colianno,DO,General Practice,
1124204136,Gregory,Ronald,Emkey,MD,Rheumatology,Internal Medicine
1124227103,Lindsay,Jewel,Ledwich,,Rheumatology,
1124247994,Judith,L,Pitlick,,Behavioral Care,
1124234471,Abdias,Joel,De La Rosa Serrano,MD,General Practice,Family Practice
1124215033,Anthony,Marc,Krajcer,MD,Rheumatology,Internal Medicine
1124295167,Karthik,,Vijayaraghavan,MD,Hospitalist,
1124269931,Chris,Scott,Hammond,MAC,Alternative Care,
1124230685,Matthew,Smith,Niemeyer,MD,Ophthalmology,
1124310842,Thanh,Thien,Ha Lan,MD,Pathology,
1124319751,Carl,Alexander,Heinecke,MD,Cardiology,
1124348842,Derek,Matthew,Brown,DO,Pulmonary Disease,Internal Medicine
1124335625,Ishai,,Erez,MD,,
1124311790,Alfredo,Leonardo,Rabines,DO,Emergency Medicine,
1124385273,Joey,Vinoj,Louis,MD,Pain Medicine,Family Practice
1124375548,Kim,Thi,Pham,OD,Optometrist,
1124344858,Erica,Leigh,Martin-Macintosh,MD,"Radiology, Diagnostic","Radiology, Nuclear"
1124329503,Emily,Michelle,Anderson,PA,Physician Assistant,
1124306295,Austin,Heath,Rasmussen,PA-C,Physician Assistant,
1124320916,Virginia,Leshea,Pate,,Nurse Practitioner,Advanced Practice Nurse
1124315312,Sarah,Tolford,Selby,DO,Emergency Medicine,
1124345830,Nazrul,Islam,Chowdhury,MD,Hospitalist,Internal Medicine
1124331541,Pritish,,Bawa,MD,"Radiology, Diagnostic",
1124349303,May,Samantha,Lin,DO,Family Practice,
1124353578,Peter,William,Strang,PA-C,Physician Assistant,
1124355136,Carolyn,Allisa,Snyder,,Assistive Therapy,
1124335872,Kwadwo,Amoateng,Ofori,MD,Hospitalist,Internal Medicine
1124360722,Carrie,Lynn,Simoncic,,Behavioral Care,
1124399449,Diego,Cole,Villacis,MD,"Surgery, Orthopedic",
1124323837,Daniel,Ray,Mccormack,DO,Ophthalmology,
1124394663,Eden,Victoria,Wells,MD,Internal Medicine,
1124302799,Joseph,Michael,Donley,MD,Emergency Medicine,
1124418652,Esther,Yeajin,Kwon,MD,,
1124447321,Nathaniel,Richard,Silvestri,DO,Emergency Medicine,
1124414099,Mohammed,Adel,Alomani,,,
1124461892,Nasiem,Marriam,Niroumand,MD,"Radiology, Diagnostic",
1124459532,Bradley,Alan,Jacoby,DO,Pediatrics,
1124430806,Angela,Renee,Jacob,DPM,Podiatrist,
1124461033,David,Mcdonald,Beck,,"Surgery, Orthopedic",
1124467972,Brandon,Reed,Weckbaugh,MD,Internal Medicine,
1124491212,Derek,Steven,Miller,,Physician Assistant,
1124526736,Arielle,Burkhalter,Murph,,Certified Registered Nurse Anesthetist,
1124533872,Katie,Jean,Allen,ARNP,Nurse Practitioner,Advanced Practice Nurse
1124525704,Sheila,Ann,Roser,,Advanced Practice Nurse,
1124564091,Lindsey,Clara,Brushaber,,Assistive Therapy,
1124565684,Linda,Michelle,Mccafferty,NP,Nurse Practitioner,Advanced Practice Nurse
1124559828,Brittany,Ann,Tyson,MD,Emergency Medicine,
1124584941,Tirza,Lee,Hernandez,FNP-BC,Nurse Practitioner,Advanced Practice Nurse
1932125622,Donald,James,Kocurek,MD,General Practice,Family Practice
1932143245,Douglas,W,Gibbs,PA-C,Physician Assistant,
1932124286,Mary,Armstrong,Stanley,MD,"Surgery, General",
1932122637,Albert,N,Brest,MD,Cardiology,Internal Medicine
1932157153,Dudley,George,Brown,,Obstetrics & Gynecology,
1932179041,Sanjay,Kumar,Agarwala,MD,"Radiology, Diagnostic",
1932119385,Kesheng,,Wu,MD,Internal Medicine,
1932105210,Robert,Ross,Houston,MD,Cardiology,
1932117470,David,Gordon,Sharp,DO,Internal Medicine,
1932165115,Max,Olof,Staggs,MD,"Radiology, Diagnostic",Neuroradiology
1932179520,Jean,R,Brown,NP,Advanced Practice Nurse,Nurse Practitioner
1932133667,Carlos,,Saad,MD,Gastroenterology,
1932174166,Andrew,Peter,Rees,MD,Cardiology,"Cardiology, Interventional"
1932121522,Varin,Uppaputhang,Kule,MD,Gastroenterology,
1932167236,Liping,,Guan,MD,Internal Medicine,
1932171543,Ashi,Rasik,Daftary,MD,Maternal & Fetal Medicine,Obstetrics & Gynecology
1932194339,Karen,Kay,Butterworth,MD,Anesthesiology,
1932181427,Melvin,M,Gehrig,OD,Optometrist,
1932153129,Shailaja,Rao,Veligandla,MD,Infectious Diseases,Internal Medicine
1932171600,Sarah,Lynne,Renfert,MD,Emergency Medicine,Internal Medicine
1932147675,Mary,Ann,Fieffer,NP,Nurse Practitioner,Advanced Practice Nurse
1932147139,Abul,Fazal,Islam,MD,Gastroenterology,
1932151628,Rahul,,Gupta,MD,"Radiology, Diagnostic",
1932190436,Sean,Christopher,Keenan,MD,"Radiology, Diagnostic",
1932137577,Uday,Kumar,Mehta,MD,"Radiology, Diagnostic",
1932123106,Tiffany,Lynn,Gorman,MD,Sports Medicine,Family Practice
1932166949,Raymond,Richard,Jones,MD,Ophthalmology,
1932135761,Karen,Marie,Dixon,MD,Emergency Medicine,
1932103454,Karlan,Lokey,Downing,MD,Emergency Medicine,General Practice
1932109063,David,A,Obando,MD,Pathology,
1932134533,Rosalie,,Elenitsas,MD,Dermatology,
1932185295,Eric,Aaron,Evans,MD,Pathology,"Pathology, Clinical"
1932185667,Jason,Robert,Haartman,PA,Physician Assistant,
1932128998,Ramprasad,,Subramaniam,MD,Internal Medicine,
1932187192,Patricia,Lucy,Milani,MD,Emergency Medicine,
1932152352,Vincent,,Evangelista,DPM,Podiatrist,
1932150455,David,Scott,Weiser,MD,Ophthalmology,
1932131927,Joseph,,Digiovanni,MD,"Surgery, Orthopedic",
1932188349,Wayne,Joseph,Ladner,PA-C,Physician Assistant,
1932184744,Christopher,Geordie,Roth,MD,"Radiology, Diagnostic",
1932126885,Arthur,Elton,Stillman,MD,"Radiology, Diagnostic",
1932134178,Harry,Charles,Myers,DO,Emergency Medicine,Family Practice
1932177375,Ronald,Wayne,Atwood,MD,Family Practice,
1932147196,Earnest,Wilburn,Stroupe,MD,Emergency Medicine,
1932148400,Laura,A,Delliquadri,PA-C,Physician Assistant,
1932142619,Michael,John,Martinucci,MD,"Radiology, Diagnostic",
1932192572,Ronald,Wayne,Cotliar,MD,Dermatology,Pediatrics
1932148756,Eugene,Patrick,Hughes,MD,"Surgery, Colon & Rectal","Surgery, General"
1932183191,James,Edward,Gerace,,"Radiology, Diagnostic",
1932146164,Lorenz,Horst,Schielke,MD,"Radiology, Diagnostic",
1932136264,Grace,Yahui,Mullins,,Nurse Practitioner,Advanced Practice Nurse
1932184637,David,George,Ashley,MD,"Radiology, Diagnostic",
1932179595,Mark,Patrick,Lauron,MD,Internal Medicine,
1932183027,Jose,Alberto,Avila,MD,Emergency Medicine,
1932165263,Stephen,Yan,To,MD,"Radiology, Diagnostic",
1932153046,Kevin,Francis,O'Connor,MD,"Radiology, Diagnostic",
1932106630,Joseph,David,Gonzalez,MD,Family Practice,
1932160058,Michael,Donald,Edwards,MD,"Radiology, Diagnostic",Family Practice
1932135654,Wesley,Pote,Phipatanakul,MD,"Surgery, Orthopedic",
1932164456,Omolara,Yetunde,Otaigbe,MD,Emergency Medicine,Family Practice
1932130168,Cornelius,,Ferreira,MD,Family Practice,
1932117181,Robert,Louis,Keeling,MD,"Radiology, Diagnostic",
1932299682,Bradford,Scott,Mccrary,MD PHD,"Radiology, Diagnostic",
1932221306,Stephen,Gerard,Vincent,MD,Neurology,
1932200466,Andrew,Lee,Nyce,MD,Emergency Medicine,
1932202330,Brian,Coate,Jacobs,MD,"Radiology, Diagnostic",
1932269305,Margaret,Dembo,Gore,MD,"Radiology, Diagnostic",
1932271970,Jason,Cameron,Snibbe,MD,"Surgery, Orthopedic",
1932243987,Lori,Jean,Ryan,MD,Pathology,"Pathology, Clinical"
1932283413,Richard,Edward,Scipione,DDS,Dentist,
1932288248,Asif,,Azeem,MD,Gastroenterology,
1932248101,Jack,Russell,Lake,,"Radiology, Diagnostic",Neuroradiology
1932295292,Timothy,Wade,Lewis,MD,Emergency Medicine,
1932257623,Adam,Gideon,King,,Pediatrics,Internal Medicine
1932284569,Brigette,Rose,Smith,,Physician Assistant,
1932290251,Buster,Deangelo,Smith,MD,Psychiatry,
1932275906,Frank,Richard,Tamura,MD,Neuroradiology,"Radiology, Diagnostic"
1932202470,Tze,Yu,Dang,MD,Cardiology,Internal Medicine
1932218948,Jeffrey,Steven,Carlin,,Rheumatology,
1932238037,Adil,,Usman,MD,Dermatology,
1932205804,Miguel,Mariano,Gonzalez,MD,Pathology,
1932293578,Nicole,,Cherbuliez,MD,Hospitalist,Family Practice
1932212404,James,Laddie,Vacek,MD,Cardiology,Internal Medicine
1932223526,Robert,Charles,Brown,MD,Obstetrics & Gynecology,
1932267218,Gordon,Michael,Telepun,MD,"Surgery, Plastic",
1932259173,Brent,Lavar,Chapman,DDS,Dentist,
1932208584,Zahida,,Bhatti,MD,Infectious Diseases,
1932267127,Cathryn,Kaylor,Harbor,MD,Family Practice,
1932386968,Jill,Pearce,Moore,NP,Nurse Practitioner,Advanced Practice Nurse
1932302338,Thomas,Gerald,Myers,MD,"Surgery, Orthopedic",
1932363587,Adam,Daniel,Will,MD,Pediatrics,Internal Medicine
1932362472,Anna,Margaret,Bender-Zeckendorf,MD,Dermatology,
1932364627,David,Charles,Weglicki,DO,Pain Medicine,"Radiology, Diagnostic"
1932341575,Rebecca,Sue,Wurster,,Emergency Medicine,
1932391786,Michele,Haynie,Hughes,MD,Dermatology,
1932364288,Tarek,,Sibai,MD,"Surgery, Orthopedic","Surgery, Hand"
1932339868,Wael,Adel,Hanna,MD,Hospitalist,Internal Medicine
1932362944,Matthew,Jp,Lodico,MD,Anesthesiology,Pain Medicine
1932319399,Bobby,,Linares,PA-C,Physician Assistant,
1932365053,Andrew,Wayne,Kolb,DO,Family Practice,
1932360526,Scott,James,Crabtree,MD,Infectious Diseases,Internal Medicine
1932337631,Nyasha,Onika,Bullock,MD,Cytopathology,Pathology
1932341252,Lucie,,Larson,MD,Obstetrics & Gynecology,
1932337763,Jose,Antonio,Ventura,MD,Geriatric Medicine,Family Practice
1932320363,Stephen,Jay,Nauta,LMSW,Behavioral Care,
1932391232,Sina,,Aboutalebi,MD,Dermatology,
1932372471,Ning,,Cao,MD,Neurology,Physical Medicine & Rehabilitation
1932308558,Janie,Catherine,Bruce,MD,Rheumatology,Internal Medicine
1932363264,Jessie,,Norton,,Physician Assistant,
1932401221,Ajaz,Ahmad,Sheikh,MD,Neurology,Sleep Medicine
1932428331,Michael,Bernard,Seib,MD,Emergency Medicine,
1932416161,Heather,Nicole,Duggan,PA-C,Physician Assistant,
1932495694,Russell,Evan,Mordecai,DO,Emergency Medicine,Internal Medicine
1932424751,Mayur,Bhagvanji,Kanjia,MD,Anesthesiology,Pain Medicine
1932430659,Taiye,Tokunbo,Oni,FNP,Nurse Practitioner,
1932454501,Tami,Lynn,Dutcher,NP,Nurse Practitioner,
1932459708,Danielle,Marie,Kissinger,,Assistive Therapy,
1932412053,Kathryn,Lyn,Skarbez,,Optometrist,
1932456704,Susan,Louise,Harris,,Nurse Practitioner,
1932499159,Natalie,Vercillo,Sciarrino,MD,Otolaryngology,
1932442662,Scott,William,Finlay,MD,Otolaryngology,
1932494986,Kyle,Elmer,Pfeifer,MD,"Radiology, Diagnostic",
1932441029,Benjamin,,Wang,MD,"Radiology, Diagnostic",Internal Medicine
1932433935,Lindsay,Kay,Remmler,PA-C,Physician Assistant,
1932460383,Amanda,Louise,Klass,,Psychiatry,
1932423316,Vicki,Tomko,Wilkinson,,Advanced Practice Nurse,Nurse Practitioner
1932545753,Caroline,Jayne,Cook,DO,Emergency Medicine,
1932549698,Behzad,,Elahi,MD PHD,Neurology,Internal Medicine
1932533262,Bradley,Lawrence,Libby,,Assistive Therapy,
1932527298,Brooks,Robert,Osburn,MD,"Surgery, Neurological",
1932551504,Jennifer,Honerlaw,Blankenship,C-NP,Nurse Practitioner,Advanced Practice Nurse
1932524667,Brian,,Brateris,,Assistive Therapy,
1932571205,Alexis,Kim,Jurewicz,,Physician Assistant,
1932549490,Rebecca,Leigh,Tyson,,Physician Assistant,
1932587573,Seth,Andrew,Maurer,DO,Internal Medicine,
1932697190,Kian,,Ahmadieh,MD,"Surgery, General",Urology
1932624814,Jennifer,A,Burns,APRN,Advanced Practice Nurse,
1932668399,Megan,Anne,Mcdermott,,Nurse Practitioner,
1932608411,Armando,Adrian,Palos,,Physician Assistant,
1932604790,Cliff,Zhongtao,Jia,,Physician Assistant,
1932735925,Nicholas,Robert,Love,MD,,
1932701646,George,,Iliopoulos,PAC,Physician Assistant,
1932711033,Samira,Ibrahim,Nazzal,,Pharmacology,
1932710944,Anthony,Joseph,Daurora,PA-C,Physician Assistant,
1013968650,Latessa,Smith,Spiers,MD,Internal Medicine,
1013983923,Sean,Patrick,Mogan,MD,Ophthalmology,
1013912914,James,George,Drougas,MD,"Surgery, General",
1013904507,Bernis,Adrian,Simmons,MD,Anesthesiology,
1013984046,Nadia,,Akhmed,MD,Internal Medicine,
1013907690,Gary,Arthur,Vukov,MD,Gastroenterology,
1013995554,Gregory,Scott,Borucki,DO,Emergency Medicine,Internal Medicine
1013942564,Stephen,Frederick,Wawrose,MD,Otolaryngology,
1013968858,Richard,David,Jacobson,MD PHD,Neurology,Neurophysiology
1013967249,Amber,M,Shane,DPM,Podiatrist,
1013989136,Daniel,Jordan,Solomon,MD,"Surgery, Orthopedic",
1013986249,John,Bacon,Whitaker,MD,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1013912336,Daniel,William,Satariano,MD,Anesthesiology,
1013910223,Binh,Quy,Nguyen,MD,Ophthalmology,
1013986629,Alex,,De Jesus,MD,Rheumatology,
1013900190,Glenn,Evan,Kershen,MD,Urology,
1013995125,Tejal,Shah,Joseph,MD,Family Practice,
1013989292,Michael,John,Dolan,OD,Optometrist,
1013954171,Michael,Andrew,Hirsch,,Family Practice,
1013910777,Melissa,Susann,Lim,MD,Pulmonary Disease,Internal Medicine
1013935444,Lung,Hsiung,Chang,MD,Ophthalmology,
1013975010,George,Mariano,Sandoz,MD,Neurology,Ophthalmology
1013904952,Jacques,Adrien,Zephirin,MD,"Surgery, General",
1013914605,Mouhanad,Kamal,Al-Fakih,,Internal Medicine,
1013942127,Scott,Raymond,Kindler,DO,Internal Medicine,Family Practice
1013918242,Carlos,,Porter,MD,Family Practice,
1013900117,Bradley,Layne,Cole,,"Radiology, Diagnostic",
1013903806,Bruce,S,Ushkow,MD,Emergency Medicine,
1013901735,John,Dean,Adler,MD,Obstetrics & Gynecology,
1013921253,Sandhya,,Venugopal,MD,Cardiology,Internal Medicine
1013936178,Kirk,David,Saddler,MD,Dermatology,
1013956960,Jennifer,,Danles,CRNA,Certified Registered Nurse Anesthetist,
1013968577,Michael,Patrick,Mcgonigal,MD,Geriatric Medicine,Family Practice
1013909027,David,Le,Brown,,"Radiology, Diagnostic",
1013961598,Dean,J,Vayser,DPM,Podiatrist,
1013915966,Amy,Lane,Roberts,,Certified Registered Nurse Anesthetist,Advanced Practice Nurse
1013902907,Stuart,Seth,Leicht,MD,Dermatology,"Surgery, General"
1013963222,Marcus,Arendell,Hodges,MD,Family Practice,
1013918945,Heather,Elizabeth,Vanschoick-Overbeek,PA,Physician Assistant,
1013956309,John,M,Giurini,DPM,Podiatrist,
1013984400,David,Kent,Schum,DC,Chiropractor,
1013961747,Emily,Lance,Averbook,MD,"Radiology, Diagnostic",
1013908599,Leora,,Fishman,MD,Family Practice,
1013935154,Chin,,Shih,MD,Cardiology,
1013924240,Douglas,Frank,Marks,MD,Rheumatology,
1013985472,Patricia,Ann,Ljubic,CRNA,Certified Registered Nurse Anesthetist,Advanced Practice Nurse
1013924570,Kimball,Williams,Silverton,DO,Dermatology,
1013962174,Andrew,Werner,Mitchell,MD,Internal Medicine,
1013909753,Theodore,M,Wandzilak,MD,Ophthalmology,
1023017431,Mumtaz,,Suleman,MD,Psychiatry,"Psychiatry, Child & Adolescent"
1023098928,Bradly,Douglas,Clark,MD,Pathology,Cytopathology
1023031952,James,William,Mcneil,MD,"Surgery, Vascular","Surgery, General"
1023012945,Kyle,Andrew,Helwig,MD,Gastroenterology,
1023049475,Beth,A,Curless,PT,Assistive Therapy,
1023051810,Zhanyong,,Bing,MD,"Pathology, Anatomic",Pathology
1023050127,Karen,Sue,Fitzgerald,MD,"Radiology, Diagnostic",
1023083441,Sheela,,Choubey,MD,Obstetrics & Gynecology,
1023085941,Amaar,Masood,Malik,DO,"Radiology, Diagnostic",
1023037462,Robert,Ira,Silvers,MD,"Radiology, Diagnostic",
1023054699,Farah,Anwer,Ameeri,DO,Family Practice,
1023073764,Wajdi,Ali,Dbouk,MD,Family Practice,
1023057866,Audrey,Jo,Egan,,Chiropractor,
1023040318,Paul,Stuart,Fineburg,MD,Family Practice,
1023010279,Matthew,James,Connolly,DPM,Podiatrist,
1023013554,Steven,G,Vasas,PA,Physician Assistant,
1023097003,Radha,Ramana,Podugu,MD,Cardiology,
1023003142,Gregory,Thomas,Almony,MD,Cardiology,
1023006111,Son,Lam,Chau,MD,Internal Medicine,
1023022167,Jon,Michael,Katz,MD,Maternal & Fetal Medicine,Obstetrics & Gynecology
1023056819,Parvathy,S,Thiruwilwamala,MD,Internal Medicine,
1023003738,Anne,Marie,Hepner,MD,Cardiology,
1023097383,Peggy,Nile,Albrecht,MD,Dermatology,
1023059599,Randy,Scott,Kay,DO,Family Practice,
1023087814,John,Benjamin,Buren,,Podiatrist,
1023078987,Joshua,Adam,Rosenberg,DO,"Radiology, Diagnostic",
1023062130,Gregg,Robert,Mattison,MD,"Radiology, Diagnostic",
1023007085,Manohar,Radha,Angirekula,MD,Cardiology,
1023012382,Robin,Lee,Greenspan,MD,"Radiology, Diagnostic",Nuclear Medicine
1023090289,Warren,Sykes,Koontz,MD,Internal Medicine,Family Practice
1023094786,John,Mark,Michael,MD,"Radiology, Diagnostic",
1023045101,Angela,,Diamond,MD,"Surgery, Thoracic","Surgery, Vascular"
1023017167,Jay,Warren,White,DO,Otolaryngology,"Surgery, Plastic"
1023087566,Carole,Jeanne,Smith,,Family Practice,
1023033719,Henry,Ernest,Wiley,MD,Internal Medicine,
1023045119,John,Michael,Spero,DMD,Dentist,
1023052578,Leonardo,Nicola,Saulle,MD,Cardiology,
1023057254,Daniel,Linman,Ha,MD,"Radiology, Diagnostic",
1023012929,Angel,Louis,Jimenez,DPM,Podiatrist,
1023093069,Kenneth,Ernest,Lynch,MD,"Radiology, Diagnostic","Radiology, Vascular & Interventional"
1023083284,Jennifer,Anne,Stasko,MD,Internal Medicine,
1023009800,Kristin,Marie,Coleman,MD,"Radiology, Diagnostic",
1023000585,Daniel,,Medic,DO,General Practice,Family Practice
1023032190,Richard,Neil,Eisen,MD,"Pathology, Anatomic",Pathology
1023000338,Steven,Todd,Mccormack,MD,"Radiology, Diagnostic",Neuroradiology
1023091444,Ronald,Wayne,Singer,MD,"Surgery, Orthopedic",
1023085875,Mark,Leigh,Benson,MD,"Radiology, Diagnostic",Neuroradiology
1023044039,Philip,Jerome,Arbit,MD,Anesthesiology,
1023070687,Richard,Brownlee,Hartin,MD,Emergency Medicine,Family Practice
1023015245,Pinkas,E,Lebovits,MD,Dermatology,
1023004033,Daniel,Ray,Elliott,PA,Physician Assistant,
1023088051,Jonathan,Hersh,Griner,MD,Obstetrics & Gynecology,
1023011533,Floyd,Richard,Hyatt,MD,"Radiology, Diagnostic",
1023006178,Gery,Brian,Katalinich,DPM,Podiatrist,
1023018066,Jorge,Enrique,Arsuaga,MD,"Radiology, Vascular & Interventional","Radiology, Diagnostic"
1023000486,Anne,,Borik,DO,Hospitalist,Internal Medicine
1023066487,Joshua,David,Cohen,MD,"Cardiology, Interventional",Cardiology
1023098498,Alan,Richard,Catanzariti,DPM,Podiatrist,
1023124799,Linda,Ellen,Garrison,MD,Pediatrics,
1023104783,Sharon,Brendalee,Drummond,,Physician Assistant,
1023145018,Janine,Ann,Forche,,Physician Assistant,
1023175858,Francis,Paul,Yanek,DC,Chiropractor,
1023172608,Thomas,Curtis,Namey,MD,Rheumatology,Internal Medicine
1023169927,Rachel,Ladd,Hosemann,,Assistive Therapy,
1023170669,Marc,Mitchell,Berson,OD,Optometrist,
1023125259,Michael,Gary,Michlitsch,MD,"Surgery, Orthopedic",
1023120805,Krishna,Veni,Gorantla,,Obstetrics & Gynecology,
1023110277,Rafik,Mounir,Khalil,MD,"Radiology, Diagnostic",
1023118916,David,Nathan,Silvers,MD,Dermatopathology,
1023170388,Wilfredo,,Rivera,MD,Cardiology,
1023152063,Pasam,Sudershan,Rao,MD,Gastroenterology,
1023106358,Jeffrey,James,Tarrand,MD,"Pathology, Clinical",
1023109188,Carlos,Francisco,Vera,MD,Family Practice,
1023165990,Jennifer,Rae,Stumph,,Pathology,
1023162286,Karen,Prioleau,Pollock,,Adolescent Medicine,Osteopathic Manipulative Medicine
1023118668,Jose,,Martinez,MD,Family Practice,
1023178647,Mark,James,Kellen,MD,Anesthesiology,
1023111507,Christopher,Marc,Boni,DO,Internal Medicine,
1023128691,Trent,L,Vande Garde,MD,Ophthalmology,
1023120219,Heather,Leanne,Freeman,PA,Physician Assistant,
1023113453,Seth,David,Kurtz,MD,Emergency Medicine,Pediatrics
1023122322,Francis,Ford,Lachowsky,MD,Allergy & Immunology,
1023183548,David,Lee,Blumberg,,Anesthesiology,
1023105327,Jeffrey,Robert,Bresnahan,,Assistive Therapy,
1023153855,Matthew,Ramon,Almaguer,MD,Family Practice,
1023109139,Bernie,James,Dallum,MD,"Radiology, Diagnostic",
1023228624,Charles,Totaro,Carnel,MD,Physical Medicine & Rehabilitation,
1023251790,Ryan,Brent,Peterson,MD,Neuroradiology,"Radiology, Diagnostic"
1023208824,Ignacio,,Villarreal,FNP,Nurse Practitioner,
1023270063,John,Michael,Grady,DO,Emergency Medicine,
